,adaptation,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,id,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,specimen_id,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest
0,,44.7975,11.9781242217,0.0842588571438,0.101075,5.280735,0.0083,-59.5312538147,-57.6979179382,-61.447918574,False,False,False,464367967,179.327808,32.155,0.100045,5.279625,0.00332083333333,34.28125,36.7083333333,34.6718762716,396415091,35,183.906210482,0.0967344170829,3.451971328,0.124245,5.29264333333,0.510604166667,-55.8125,-54.1979179382,-78.5364646912,329224678,14.2030425345,130.0,132.041666667,650.0,0.09968,5.279245,0.00297,-45.3125,-42.0729179382,-46.2604198456,396415095,0.101075,5.280735,0.510604166667,-59.5312538147,-57.6979179382,-78.5364646912,2.00973387438,1.98048366208,1.95740857691,-96.78125,-77.704921016
1,0.0323396179505,55.895,-55.9643789644,0.28,0.094755,1.83366833333,0.00838,-50.25,-52.5937538147,-59.161462148,False,False,False,485911653,204.189664,38.685,0.089795,1.82881166667,0.00342166666667,17.2500019073,42.8958346049,35.1093765895,485910203,33,213.124964029,0.0369626407077,2.166797056,0.11907,1.86563333333,0.500193333333,-54.0312538147,-57.3854192098,-77.7500050863,485909730,20.6425803475,70.0,45.7499987284,540.0,0.089235,1.82839166667,0.00302083333333,-40.6250038147,-38.9687525431,-48.2291692098,485910207,0.11907,1.86563333333,0.500193333333,-54.0312538147,-57.3854192098,-77.7500050863,3.0429334796,3.51768440042,3.27418086617,-101.0,-76.9284776052
2,0.162879692616,59.473,5.60249980089,0.0910317356738,0.04862,5.70479166667,0.00832625,-51.53125,-53.1041692098,-59.296877861,False,False,False,484584002,165.662592,31.29,0.04367,5.69989,0.00334125,30.03125,33.4375012716,35.656252861,484569433,45,144.531327614,0.051931513634,1.596113024,0.050085,5.715375,0.40244375,-51.6250038147,-55.3229192098,-75.1953144073,484564503,20.6448305243,290.0,142.583335876,830.0,0.043315,5.69952166667,0.00299,-34.6562538147,-34.0104166667,-50.6640663147,484569437,0.050085,5.715375,0.40244375,-51.6250038147,-55.3229192098,-75.1953144073,3.7580794376,3.30842489013,3.69420701706,-89.9687576294,-74.2315807343
3,0.113440201826,86.349,-9.02437586464,0.204989860769,0.14382,4.080805,0.00487,-43.9687538147,-46.0729192098,-46.8359413147,False,False,False,485856926,95.065896,50.605,0.14186,4.07787333333,0.0034125,46.90625,49.1145858765,47.9609394073,485844669,37,146.406251472,0.0569389688681,1.368146432,0.188845,4.11294333333,0.62056,-51.375,-51.4895858765,-77.9296913147,485834744,23.2541859009,110.0,102.041666667,920.0,0.141445,4.077455,0.00301125,-37.71875,-37.1354204814,-46.4609394073,485844673,0.188845,4.11294333333,0.62056,-51.375,-51.4895858765,-77.9296913147,3.61761814539,3.73220854998,3.77325650572,-94.7187576294,-77.6623678589
4,0.0306227483982,72.3096153846,-6.61437484645,0.25141509434,0.173805,3.75339,0.008297,-51.9062538147,-49.5,-54.2312538147,False,False,False,476569711,161.193248,41.76,0.168825,3.75047,0.003327,51.28125,53.0000025431,51.2000038147,476568347,28,147.187539607,0.0437741752176,1.253075712,0.216825,3.78552833333,0.358858,-58.9375,-54.5520858765,-74.9125030518,476562817,16.4100612742,70.0,93.7916641235,630.0,0.168465,3.75010333333,0.002979,-42.03125,-39.6666692098,-47.0000015259,476568354,0.216825,3.78552833333,0.358858,-58.9375,-54.5520858765,-74.9125030518,4.29004221241,4.34020254894,4.62820975436,-90.03125,-74.2206465069
5,0.0637968971946,118.585714286,-29.2618741737,0.184740260809,0.216955,2.53629666667,0.008228,-38.2500038147,-40.5937525431,-45.4500030518,False,False,False,480649298,238.875312,83.57,0.21202,2.53132333333,0.00326,49.625,49.8020858765,52.4750038147,480648165,30,204.37500217,0.105941600865,1.361806592,0.27769,2.58156333333,0.274076,-49.0000038147,-48.8125025431,-68.1687545776,480647923,28.8052275974,50.0,63.3333320618,790.0,0.21165,2.530945,0.002929,-28.15625,-28.4791679382,-41.4312522888,480648169,0.27769,2.58156333333,0.274076,-49.0000038147,-48.8125025431,-68.1687545776,3.5360488039,3.58791772234,4.13321367695,-87.4375,-67.8074758429
6,0.0476945778402,62.894,-20.6131257896,0.162089561803,0.098805,3.154135,0.007852,-46.0000038147,-47.9687538147,-48.2625022888,False,False,False,476458427,173.447264,42.92,0.09636,3.14920833333,0.003462,37.71875,40.0833339691,40.4937507629,476458001,32,210.468637562,0.0582841571207,1.357400832,0.119235,3.18735833333,0.391247,-48.25,-53.0833358765,-77.4375061035,476457450,24.6772534968,70.0,78.7916666667,780.0,0.09585,3.14870166667,0.002946,-37.7812538147,-35.3750025431,-45.1437538147,476458005,0.119235,3.18735833333,0.391247,-48.25,-53.0833358765,-77.4375061035,3.23716786738,3.03444217507,3.60751163592,-97.21875,-75.304217384
7,0.00683330501294,93.3938888889,-149.886242307,0.1725,0.231655,2.67869833333,0.00846666666667,-50.375,-50.5104179382,-60.0104179382,False,False,False,396433579,168.499824,89.995,0.2267,2.67373,0.00350666666667,33.625,38.5833333333,30.1354166667,396306511,36,219.999997726,0.118649677935,2.29263232,0.254825,2.712525,0.47982,-54.9375,-56.5625,-76.9270909627,314800874,23.7936888426,70.0,66.9166666667,890.0,0.22616,2.67322166667,0.00302833333333,-34.5,-34.8333333333,-43.5729179382,396306515,0.254825,2.712525,0.47982,-54.9375,-56.5625,-76.9270909627,3.29829897803,3.39570138576,2.81020990393,-96.1875,-75.9694514275
8,0.0160372490039,20.3547727273,-106.373118647,0.458636368128,0.034275,1.91959666667,0.008306,-55.34375,-56.7187512716,-59.5312530518,False,False,False,487099948,367.354432,10.12,0.031605,1.91647333333,0.003392,33.0,28.3333339691,37.9062522888,487099528,36,267.901763916,0.0555906305795,1.237742336,0.03661,1.92148333333,0.510804,-54.8125038147,-56.2604192098,-65.7562515259,487099387,13.6217722828,50.0,47.9583333333,220.0,0.03122,1.91598166667,0.003031,-42.2187538147,-37.3125025431,-44.3500022888,487099514,0.034275,1.91959666667,0.510804,-55.34375,-56.7187512716,-65.7562515259,2.4766649552,2.12582439507,2.57984931936,-93.625,-64.6771856036
9,0.0273484057639,59.7343333333,-1.67875002094,0.2145562255,0.162875,2.17306,0.00837125,-50.09375,-51.7604204814,-57.539065361,False,False,False,466978681,244.382464,56.43,0.158025,2.16807166667,0.00341375,36.7187538147,42.5208358765,38.1250009537,466928502,40,149.687539443,0.0299049188164,1.740557824,0.19082,2.20605333333,0.65715125,-54.2187538147,-56.8125038147,-83.507818222,466827702,19.3997652192,70.0,54.2916666667,740.0,0.157575,2.16763,0.0030025,-40.03125,-40.09375,-47.234377861,466928506,0.19082,2.20605333333,0.65715125,-54.2187538147,-56.8125038147,-83.507818222,3.66824447182,4.06081291971,3.56146738051,-100.218757629,-82.7504657399
10,0.262937554654,160.955,9.61562513641,0.113984508429,0.1347,2.129865,0.00833625,-54.5000038147,-55.71875,-60.5312509537,False,False,False,464341712,258.0088,32.16,0.13306,2.128385,0.003405,12.8125,18.3229173024,12.1250002384,396363685,44,320.53579058,0.0380147574251,1.694431488,0.148865,2.14445,0.638825,-53.125,-53.96875,-69.1171894073,323475862,36.2801168092,70.0,53.25,469.999969482,0.13262,2.12794,0.00299,-42.34375,-44.4895833333,-41.6328134537,396363689,0.1347,2.129865,0.638825,-54.5000038147,-55.71875,-69.1171894073,2.12046028835,2.1088285637,1.87477525013,-99.6562576294,-70.0454087257
11,0.00275687376869,12.5740384615,6.65437496772,1.02884606654,0.00959,10.0509933333,0.0081,-60.53125,-52.4791679382,-66.7109394073,False,False,False,464350289,146.92272,7.59,0.00866,10.0495533333,0.00312625,13.03125,7.89583412806,17.6562514305,396349914,47,103.90625,0.121043462123,2.094552192,0.01366,10.0545633333,0.53408875,-51.7812538147,-48.6875025431,-72.3828163147,321923685,4.92192922762,249.999984741,251.291656494,530.0,0.00832,10.0491,0.00278375,-42.09375,-31.0833333333,-42.9140625,396349902,0.00959,10.0509933333,0.53408875,-60.53125,-52.4791679382,-72.3828163147,1.55732838004,1.37480924155,1.64806893554,-84.6875,-72.373389024
12,0.00099627167482,19.362254902,-33.4762460807,0.768557206663,0.074335,7.69641333333,0.00794,-58.15625,-56.8541679382,-65.7750015259,False,False,True,487427756,136.727376,10.57,0.07349,7.69557166667,0.002976,19.0000019073,19.7708346049,19.7687511444,487415213,33,145.625039458,0.0218339909944,2.251376384,0.078495,7.70062,0.434521,-52.0312538147,-51.6666679382,-70.1562530518,487405644,6.39146934567,190.0,192.458333333,430.000030518,0.07319,7.69525666667,0.002682,-34.15625,-33.1354192098,-41.2312530518,487415219,0.074335,7.69641333333,0.434521,-58.15625,-56.8541679382,-70.1562530518,1.27206981778,1.26660975373,1.40437055247,-85.4687576294,-69.5901562726
13,0.0244104558706,68.6076923077,-31.0143716264,0.210544218786,0.098465,2.39039,0.00517,-56.0,-53.0468769073,-57.414065361,False,False,False,488430280,147.9972,38.125,0.09626,2.38811,0.00334375,38.53125,41.4687519073,37.5468769073,488429950,40,243.750065395,0.11675824017,1.733426176,0.133875,2.4380375,0.68215375,-56.2812538147,-56.3437538147,-81.9062538147,488428837,24.949892896,50.0,59.7499980927,570.0,0.095845,2.38766,0.0029575,-44.9375038147,-41.515625,-50.4531288147,488429954,0.133875,2.4380375,0.68215375,-56.2812538147,-56.3437538147,-81.9062538147,3.56419271962,3.2254217781,3.61718880155,-100.3125,-81.1749612909
14,0.0583637422521,16.679,6.1443749394,0.234333345257,0.04533,9.12287,0.008223,-53.6875,-48.625,-62.9437522888,False,False,False,464341103,235.689568,13.055,0.044215,9.12168,0.003239,7.6875,7.06250047684,7.92500038147,396365141,46,189.531248197,0.0441125587262,2.920619264,0.04922,9.126715,0.734065,-48.375,-43.3437538147,-76.1562530518,323535089,15.0063599829,160.0,228.125,570.0,0.04383,9.12118,0.002864,-35.5625,-25.0625019073,-40.875,396365125,0.04533,9.12287,0.734065,-53.6875,-48.625,-76.1562530518,1.41302972422,0.961897252244,1.50009864448,-96.59375,-75.6877394966
15,0.200067807617,95.035,-23.4618765388,0.0852998049998,0.156285,8.45492833333,0.00842125,-49.375,-46.9062512716,-56.4296884537,False,False,False,466538050,159.772032,48.005,0.151295,8.44993833333,0.0034475,32.875,29.8229166667,41.0859394073,466496524,50,99.0625753403,0.0262431229678,2.037286784,0.16668,8.467235,0.06385,-53.2187538147,-52.2291679382,-66.7968769073,466431949,20.4780185497,230.0,211.33333842,1110.0,0.15078,8.44931833333,0.0030475,-31.3125,-29.3125006358,-47.6484375,466496528,0.16668,8.467235,0.06385,-53.2187538147,-52.2291679382,-66.7968769073,3.9532771964,3.61526172069,4.35438279527,-77.3437576294,-65.9214384291
16,,14.98,5.50249993139,0.736156627155,0.030715,,0.00812083333333,-56.2812538147,,-66.9218788147,,False,,475894862,166.509424,13.81,0.02974,,0.00313916666667,12.8125009537,,23.7135429382,475894618,55,149.687577733,0.067838618342,1.103581056,0.034765,,0.709035,-52.8125,,-77.8645858765,475894121,6.22495169356,200.0,,610.0,0.0294,,0.00283916666667,-30.6562519073,,-42.0729192098,475894604,0.030715,,0.709035,-56.2812538147,,-77.8645858765,1.26507267226,,1.63544758894,-99.1875076294,-78.5098798597
17,,,-44.5268752425,0.00777777832343,0.02305,5.65403,0.008294,-52.5000038147,-46.5104179382,-56.6562530518,False,False,False,488690202,231.658592,9.99,0.020985,5.64916,0.003336,29.0000019073,28.447918574,35.7625007629,488689179,42,192.053584148,0.0138664744982,1.237925248,0.025985,5.66943333333,0.592528,-51.0000038147,-50.0208358765,-67.3937530518,488688344,21.5988475532,140.0,141.291666667,450.0,0.020515,5.64846,0.002922,-39.6875038147,-31.1666679382,-48.4437515259,488689167,0.02305,5.66943333333,0.592528,-52.5000038147,-50.0208358765,-67.3937530518,2.47462646816,1.75805521193,2.93622788084,-86.75,-66.3023006733
18,,42.315,-38.1168742403,0.0486725615272,0.074365,3.79944666667,0.0082675,-44.96875,-43.7604192098,-52.4270858765,False,False,False,469883707,213.685792,33.85,0.06939,3.79447333333,0.00328083333333,21.25,33.0000031789,39.7760423024,469864667,44,86.2500009149,0.0244371059272,4.869199872,0.08441,3.82368333333,0.472504166667,-49.6875,-50.6979192098,-71.8333384196,469832490,13.7765650816,230.0,94.9166692098,960.000061035,0.068775,3.79401666667,0.00295583333333,-28.0937519073,-26.7291673024,-42.2239602407,469864671,0.08441,3.82368333333,0.472504166667,-49.6875,-50.6979192098,-71.8333384196,2.92110964962,3.10226557963,3.91331326552,-82.5937576294,-74.0054168701
19,0.00740522549424,36.1484,1.00812489866,0.275,0.019035,,0.00508,-58.5625038147,,-59.1250038147,False,False,True,478317914,363.05,2.405,0.01764,,0.00325,25.5625,,26.0312519073,478315765,35,363.05,0.085773491851,1.764365056,0.02266,,0.00826,-52.6250038147,,-55.75,478307928,29.4139288803,50.0,,100.0,0.017175,,0.002785,-40.28125,,-40.9687538147,478315769,0.019035,,0.00508,-58.5625038147,,-59.1250038147,1.68628968343,,1.75797041896,-90.84375,-50.776324749
20,0.0338428288372,60.2566666667,0.0818750042807,0.170278835326,0.12212,2.25121833333,0.008406,-49.4375,-47.989587148,-52.1625038147,False,False,False,486474475,209.560032,43.775,0.11713,2.24626833333,0.003437,42.7812538147,25.7395839691,18.0000011444,486473583,30,251.093867031,0.0271718776555,1.570242048,0.13181,2.27471666667,0.84604,-52.0625038147,-51.5937512716,-78.4375045776,486472847,25.0503043805,70.0,56.2083320618,690.0,0.116775,2.24580666667,0.003012,-34.9375,-35.7291666667,-38.2812507629,486473587,0.13181,2.27471666667,0.84604,-52.0625038147,-51.5937512716,-78.4375045776,4.0443187921,3.03109685263,2.74068572576,-101.156257629,-77.4729109265
21,0.131628795707,163.21,-16.3799997871,0.217021258879,1.04444,9.79755333333,1.02522666667,-50.5,-50.458337148,-53.770837148,False,False,False,509719040,176.40944,0.00838,1.04274,9.79397333333,1.02348333333,28.15625,32.9687512716,32.1145846049,509696858,42,111.093707383,0.108885496855,1.2764384,1.04954,9.80338,1.35721333333,-51.9687538147,-53.5104204814,-71.9791679382,501736631,9.16050287912,249.999984741,219.375,0.0,1.0423,9.79351333333,1.0231,-44.7187538147,-41.1250012716,-48.119793574,509696870,1.04954,9.80338,1.35721333333,-51.9687538147,-53.5104204814,-71.9791679382,3.72455297513,4.54961202442,3.44171680322,-84.375,-71.4365158081
22,0.00671348868104,49.5721052632,3.1543749817,0.30561103016,0.103545,4.463955,0.00837625,-52.5625,-52.8437538147,-59.7109384537,False,False,False,474390785,228.97656,19.54,0.098575,4.45898,0.0034075,20.2812519073,23.791668574,29.7031264305,474335441,33,213.281175867,0.0336088804229,2.207950336,0.11039,4.47191166667,0.22385125,-54.5937538147,-55.4583358765,-73.5781269073,474283475,13.115583782,110.0,111.541656494,509.999969482,0.0981,4.45851833333,0.0030825,-35.6875038147,-35.1770833333,-40.531252861,474335445,0.11039,4.47191166667,0.22385125,-54.5937538147,-55.4583358765,-73.5781269073,3.62133849014,4.16383918285,2.85735816638,-95.875,-72.3846714186
23,0.0279980499766,48.11375,10.0037495648,0.31622786022,0.120265,2.60734166667,0.005523,-46.5312538147,-48.4166666667,-48.8437522888,False,False,False,490734812,224.252752,35.88,0.11754,2.60434,0.003484,36.8125038147,42.5729192098,31.7500011444,490720156,39,209.218679218,0.0391127244705,2.670002176,0.15109,2.63365333333,0.608148,-48.8750038147,-50.6354192098,-70.0687561035,490712265,14.7650323112,50.0,65.1249974569,410.0,0.11695,2.603795,0.002989,-39.15625,-39.9687538147,-41.9625022888,490720110,0.15109,2.63365333333,0.608148,-48.8750038147,-50.6354192098,-70.0687561035,3.07616722342,3.07897576263,2.86150861924,-92.2500076294,-70.0390005673
24,0.0152264710262,85.318,-19.3231246975,0.164265822528,0.148215,7.65219333333,0.00835,-43.46875,-44.6041692098,-48.679690361,False,False,False,471144850,107.266272,62.17,0.143225,7.64721166667,0.0033925,38.8125038147,41.4166704814,38.2578144073,471144033,60,91.2500009537,0.055095511246,3.056631296,0.18718,7.694975,0.53397875,-52.15625,-52.4687538147,-78.8359413147,471141261,14.5783740337,209.999984741,191.25,1330.0,0.142805,7.64679,0.00300375,-38.59375,-38.7604192098,-47.5468788147,471144015,0.18718,7.694975,0.53397875,-52.15625,-52.4687538147,-78.8359413147,4.15246099838,4.18496553774,3.88184989072,-88.5,-78.7921187878
25,-0.0424147579994,35.5504,-5.24624961529,1.11196094924,0.17808,10.617275,0.00836916666667,-57.7812538147,-61.0208358765,-67.2083396912,False,False,True,488551411,159.7648,7.435,0.17734,10.6166,0.0034,-1.0625,11.6875003179,5.53645857175,488524302,54,122.187615538,0.196311431607,1.86739072,0.18234,10.6216183333,0.495165833333,-51.125,-53.5104192098,-75.0104192098,488504814,7.31472054996,260.0,265.458333333,489.999969482,0.17707,10.61632,0.00315166666667,-35.40625,-34.9062525431,-49.1197948456,488524283,0.17808,10.617275,0.495165833333,-57.7812538147,-61.0208358765,-75.0104192098,1.26586832013,1.12506522893,1.42098043442,-87.4375,-73.8348231596
26,-0.00591308283433,137.272857143,2.10499998508,0.214713217198,0.04513,7.175685,0.00845,-53.0625038147,-53.6875025431,-61.390625,False,False,True,464363710,217.522496,32.55,0.043965,7.17471666667,0.00349,9.65625,16.7812506358,11.7656254768,464260308,48,188.169500346,0.0542755118165,2.38536192,0.04898,7.17975333333,0.26608,-47.2500038147,-49.0104179382,-73.4062538147,322515253,16.9226756167,210.0,179.375,620.0,0.043595,7.17431333333,0.00315,-32.9375,-31.5729166667,-44.21875,464260314,0.04513,7.175685,0.26608,-53.0625038147,-53.6875025431,-73.4062538147,1.48134735194,1.32661208876,1.64448868012,-94.03125,-72.6785013299
27,0.299873232108,108.91,-4.63312504681,0.074166671096,0.091065,2.82307166667,0.008415,-47.0000038147,-48.3125,-49.8062507629,False,False,False,396463405,305.580096,44.57,0.08614,2.81822666667,0.003468,46.5625,45.9479179382,52.05,396301638,33,181.249998096,0.0278587114746,2.564311552,0.107505,2.85095166667,0.344616,-49.03125,-52.6354166667,-75.0687515259,313861794,32.5528056104,110.0,70.5,760.0,0.085655,2.81769166667,0.003006,-32.125,-31.6041666667,-43.2687507629,396301642,0.107505,2.85095166667,0.344616,-49.03125,-52.6354166667,-75.0687515259,3.98555621875,3.58118221096,4.61405849705,-95.34375,-75.0998420715
28,0.150594535912,121.0825,-6.55374973041,0.112361623616,0.06592,1.64761333333,0.0083575,-45.125,-45.7291679382,-51.6562519073,False,False,False,464361781,222.037824,28.715,0.060925,1.64264666667,0.003385,36.6875,37.8333358765,38.4062519073,396417918,42,197.18746005,0.0110053746245,2.488025344,0.07912,1.67306333333,0.059095,-49.59375,-52.9479166667,-58.6718769073,329554392,29.6249863001,90.0,41.125,450.0,0.060455,1.64214,0.002955,-32.375,-32.5937512716,-41.9218769073,396417924,0.07912,1.67306333333,0.059095,-49.59375,-52.9479166667,-58.6718769073,3.70913756481,3.195395876,3.26975156341,-81.84375,-57.1326516804
29,0.0970233486595,129.621666667,-10.4831256523,0.124761784593,0.20376,5.32562333333,0.008403,-47.9687538147,-48.9479179382,-54.9812538147,False,False,False,486781131,146.736672,64.515,0.19881,5.32065333333,0.003427,33.3125038147,34.8437512716,36.5500030518,486779238,101,125.781215511,0.0683995053876,1.767785984,0.24306,5.37204333333,0.534734,-54.3437538147,-57.0625025431,-80.3625045776,486776965,17.2640743618,160.0,133.041666667,1300.0,0.198355,5.32022833333,0.003036,-37.3125,-35.2812525431,-46.0750022888,486779108,0.24306,5.37204333333,0.534734,-54.3437538147,-57.0625025431,-80.3625045776,4.07171527166,3.70959654086,4.27101076439,-93.0312576294,-80.3188836234
30,0.0251319275325,128.169166667,35.8868733341,0.0882324329315,0.195985,4.29986833333,0.008372,-43.71875,-46.1145846049,-49.4687530518,False,False,False,480286353,106.513552,97.435,0.190995,4.29488,0.003405,48.5,49.0520858765,49.6500022888,480277081,42,129.843789423,0.129277641555,2.939289856,0.252035,4.35411166667,0.129956,-53.6875,-54.7708333333,-70.0187530518,480273887,28.5473898278,110.0,107.45833079,1290.0,0.190575,4.29446666667,0.003027,-34.6875,-36.59375,-44.2562507629,480277085,0.252035,4.35411166667,0.129956,-53.6875,-54.7708333333,-70.0187530518,4.11118103724,4.21049927157,4.01787087316,-82.9375,-68.9888389111
31,,,5.96999966823,0.779198622633,0.01516,13.0807066667,0.00832083333333,-68.03125,-60.8333358765,-74.4739596049,False,False,False,396488723,138.529536,,0.014235,13.0797583333,0.00333166666667,4.34375,17.3854173024,17.5000003179,396360447,64,82.8124990791,0.0471749412845,2.66035328,0.01925,13.0847616667,0.655860833333,-59.5,-54.4895846049,-82.5989634196,322520586,5.72567076101,270.0,327.041666667,680.0,0.01393,13.07941,0.00302083333333,-47.53125,-32.5625,-46.0677089691,396360403,0.01516,13.0807066667,0.655860833333,-68.03125,-60.8333358765,-82.5989634196,1.5017895171,1.29597354453,1.48230866625,-93.03125,-83.3804707118
32,0.239482651342,144.753,5.268124912,0.0917197528008,0.122085,3.47455333333,0.008439,-44.1562538147,-46.7187538147,-53.4437522888,False,False,False,485932906,187.529472,51.605,0.117125,3.46963833333,0.003474,40.5,43.7916666667,45.5500030518,485931803,47,145.15621337,0.0303677611776,4.68899328,0.14008,3.50029833333,0.79177,-47.5000038147,-50.677087148,-81.8125061035,485931158,16.3703296837,150.0,86.7916666667,930.0,0.116685,3.469195,0.003076,-32.6875,-33.4583346049,-45.9312515259,485931807,0.14008,3.50029833333,0.79177,-47.5000038147,-50.677087148,-81.8125061035,3.65897129083,3.64558744647,4.01614689322,-96.90625,-81.0481049821
33,0.0942505089173,94.87,20.3075004729,0.156433825388,0.088055,6.23763666667,0.008315,-49.2500038147,-50.0416679382,-54.2562522888,False,False,False,485856662,116.969488,49.495,0.08313,6.232715,0.003337,41.46875,46.1041692098,43.5437522888,485844130,39,143.281213126,0.0194930133763,2.331059968,0.099565,6.25565333333,0.43782,-51.5000038147,-53.239587148,-79.9187515259,485836906,21.6300106027,150.0,155.833333333,1080.0,0.08278,6.23235666667,0.002986,-36.1562538147,-35.5000012716,-49.1125007629,485844134,0.099565,6.25565333333,0.43782,-51.5000038147,-53.239587148,-79.9187515259,3.98359331035,3.92336887072,4.08945127346,-93.6562576294,-78.8449682617
34,,32.505,-86.274362654,0.146829911836,0.10461,7.59337333333,0.0085025,-53.4687538147,-54.3125038147,-59.1796894073,False,False,False,485933833,156.314992,29.005,0.09962,7.58844833333,0.00351625,29.0000019073,28.8958352407,36.9921894073,485933357,65,136.406327555,0.0290987490499,2.45821696,0.11802,7.60022666667,0.6828125,-56.4062538147,-55.8958346049,-80.757818222,485932822,15.6901302167,170.0,189.75,800.0,0.09907,7.587855,0.0030725,-36.4062538147,-36.7291679382,-52.0000019073,485933361,0.11802,7.60022666667,0.6828125,-56.4062538147,-55.8958346049,-80.757818222,2.19353123726,2.10780207303,3.16264146883,-95.34375,-80.1993726533
35,0.0187283963352,9.03875,19.0524991617,1.31217082925,0.01118,9.25041,0.008168,-60.2500038147,-57.7604192098,-65.0750015259,False,False,False,481129846,176.425456,5.955,0.01054,9.24958166667,0.003227,22.0000019073,16.708334287,24.5812511444,481129202,50,164.6874634,0.0267178990833,1.39900672,0.015555,9.25460666667,0.612955,-44.4687538147,-49.4270846049,-71.4125045776,481127932,9.30225142562,290.0,231.291666667,520.0,0.01027,9.24925833333,0.002974,-32.0312538147,-28.947918574,-41.7875022888,481129206,0.01118,9.25041,0.612955,-60.2500038147,-57.7604192098,-71.4125045776,1.26391558452,1.17593769494,1.39711739038,-99.6250076294,-70.6443436081
36,0.00254494411825,8.30088888889,2.67124994,1.29721185949,0.00955,11.5563466667,0.00841875,-65.28125,-57.2708358765,-67.210943222,False,False,False,471081192,161.001792,4.955,0.008965,11.5555283333,0.00343375,25.5000019073,14.2187503179,16.2890629768,471080690,52,105.156250963,0.0343233355142,1.073262848,0.013965,11.5605366667,0.678995,-45.15625,-47.7916679382,-75.1718769073,471077857,7.7279926672,370.0,288.958333333,540.0,0.00868,11.555145,0.00314625,-34.71875,-29.447918574,-41.7187519073,471080696,0.00955,11.5563466667,0.678995,-65.28125,-57.2708358765,-75.1718769073,1.15719534015,1.10585177552,1.3465538054,-100.468757629,-74.0992031097
37,0.0174704844352,73.1373076923,-11.590625161,0.171197114385,0.0907,8.35233166667,0.008377,-49.5625038147,-53.7395858765,-65.6812561035,False,False,False,474739295,144.421056,44.665,0.085705,8.347365,0.003391,19.5625019073,24.4791679382,16.6812511444,474684648,56,87.8124642402,0.0991445765913,1.803203328,0.0931,8.35628833333,0.129124,-50.3125038147,-55.6979192098,-77.0312515259,474652473,6.24246162079,270.0,208.791656494,830.0,0.08522,8.34692166667,0.002975,-31.2812519073,-34.2604166667,-37.5875007629,474684652,0.0931,8.35628833333,0.129124,-50.3125038147,-55.6979192098,-77.0312515259,3.58117531005,4.10890911433,2.00491944213,-85.0,-76.0939331055
38,0.0991188169047,227.028333333,44.9475005826,0.0427404739674,0.247535,2.920085,0.008519,-46.0000038147,-48.7187538147,-50.9500030518,False,False,False,480017310,141.430256,104.54,0.242575,2.915125,0.003545,41.6562538147,44.6250038147,41.2500015259,480013791,36,162.343751615,0.143296474565,2.931523072,0.29825,2.977775,0.332671,-57.4062538147,-56.8906288147,-74.8812561035,480008325,23.2805613741,90.0,72.9375,979.999938965,0.24206,2.9146325,0.003108,-37.34375,-38.7812519073,-45.0437515259,480013795,0.29825,2.977775,0.332671,-57.4062538147,-56.8906288147,-74.8812561035,3.36614384903,3.53221610678,3.26647873075,-89.6562576294,-74.3831549252
39,0.0203495168144,62.87,-1.76812492599,0.198165137615,0.34939,1.89384,0.00838625,-48.6875038147,-48.5833333333,-52.5,False,False,False,396433531,218.161152,47.36,0.3444,1.88885166667,0.0034425,42.25,44.1354179382,46.5390625,396306020,32,133.616147723,0.0451702173538,2.756974336,0.406805,1.928175,0.4055875,-57.5312538147,-55.2812512716,-70.5781269073,314617802,18.0479699739,50.0,47.2916666667,650.0,0.34398,1.888445,0.00307125,-36.28125,-35.6041666667,-47.5703134537,396306024,0.406805,1.928175,0.4055875,-57.5312538147,-55.2812512716,-70.5781269073,3.98920783498,3.97330186502,4.31235159081,-85.03125,-69.934777832
40,0.0254130689199,59.215625,10.5712504722,0.391661220182,0.15569,3.50921666667,0.00433583333333,-55.84375,-54.7812525431,-59.3072948456,False,False,False,482814601,247.559728,40.01,0.15477,3.50823333333,0.00341833333333,26.8125019073,25.6979179382,31.880209287,482806922,32,205.15621402,0.156982505101,1.113646208,0.17655,3.52364833333,0.303211666667,-54.6562538147,-53.145837148,-71.2500025431,478888083,19.7630276971,70.0,87.75,590.0,0.15441,3.50784833333,0.00305416666667,-36.78125,-32.9270846049,-44.6510429382,482806926,0.15569,3.50921666667,0.303211666667,-55.84375,-54.7812525431,-71.2500025431,1.514662656,1.44499207455,1.65388559804,-94.3125076294,-70.4922855377
