1.846686901332456610e-01,2.080163862848538880e-01,4.094490046333068012e-01,6.288661891242526281e-01,7.153583584405618367e-01,4.947496376396167683e-01,2.532834265809514318e-01,7.101974803233597200e-01,2.532715789039600707e-01,6.163627981153360080e-01,2.533466962559947078e-01,2.532708079730643380e-01,6.693610547269452926e-01,1.808426860611811460e-01,7.790618346972546515e-01,2.594700834985932958e-01
2.428057167131013050e-01,2.106495924232855976e-01,1.873347635167776637e-01,4.355670103092865730e-01,4.150427232487796658e-01,6.251611938265468904e-01,2.668666716925661153e-01,3.607416501405156239e-01,2.668444422552814221e-01,4.453807214991983843e-01,2.669482425370461876e-01,2.668407279301315826e-01,6.470360959979151172e-01,1.905426694992365111e-01,4.840245186169620517e-01,1.755860813164152878e-01
4.549859318869828861e-01,6.025340022769738457e-01,4.319124710168283920e-01,1.400345740039847797e-01,6.858265175690587689e-01,1.155355311857959588e+00,2.010538781437032352e-02,3.305128418841851712e-02,2.005155143649334920e-02,9.066952510428386569e-01,2.004438344696145638e-02,2.004040842564583369e-02,2.444187544444587079e-01,1.436007508081635353e-02,2.056425348960417843e-01,3.371680112038228927e-01
3.849210042573154023e-01,5.740199302664228398e-01,4.396069634506689222e-02,1.151202749140876058e-01,5.291390904370096848e-01,6.215319769523626192e-01,6.315987751410419293e-02,4.115277661469591841e-01,6.314460326134455070e-02,5.956794835268330868e-01,6.321139666404183843e-02,6.314430415670128915e-02,2.894534893913109919e-01,4.509602860922603401e-02,5.275323255965467251e-01,3.174703154909973568e-01
3.141522198315541692e-01,1.869514626169656857e-01,6.521518819747554319e-02,2.998281786941685567e-01,1.600675536853057856e-01,5.408791434587270075e-01,3.092546211606549966e-01,6.154776186244368397e-01,3.092256423829750633e-01,2.835912373269004472e-01,3.092562101796834106e-01,3.092214644757445008e-01,8.872209418335219588e-01,2.208342108437799933e-01,6.804894180168601370e-01,8.564394090830224071e-02
3.731752465164687727e-01,4.376821005911940565e-01,1.974696869387922715e-01,1.056703128356004662e-01,1.861920975498669861e-01,6.045097739395399739e-01,1.097602753333792730e-01,8.746473565654309112e-01,1.096948931889543954e-01,7.177110489501791202e-01,1.097430023623737760e-01,1.096874478938427155e-01,5.871823637628028614e-01,7.926781891455886297e-02,6.159075792699613139e-01,5.469495978377868495e-01
2.822982620839007417e-01,2.720888554659648406e-01,4.368093305035455898e-01,1.305844021826789714e-01,1.498505472404114691e-01,2.498065651593204262e-01,2.146390562935825419e-01,3.458284086175646976e-01,2.145994103436639211e-01,2.344109056830837312e-01,2.146896699835343092e-01,2.145980789209296080e-01,5.993072157531411648e-01,1.533618191967253408e-01,4.578518534808082574e-01,2.017923113576893801e-01
1.685997181216435381e-01,1.044471503495485176e-01,1.857022452459005379e-01,5.635740929043224767e-01,3.735793897760331106e-01,5.912457158763313458e-01,5.286944853783182019e-01,3.619508890663891698e-01,5.286830843833117966e-01,4.317450548445548320e-01,5.286706278187407460e-01,5.286811977681070696e-01,6.889915627473486293e-01,3.774813780355889548e-01,4.867437980454645263e-01,1.431617898521172494e-01
4.803944109023709774e-02,5.002895654829710159e-02,4.804640842825521063e-01,3.539518900343736618e-01,3.249378666675619698e-01,4.624737668421365910e-01,5.632786161794314239e-01,4.534462448351370689e-01,5.632844606776578056e-01,4.296001185168586978e-01,5.632471902068858505e-01,5.632879551720035849e-01,7.178599458394048227e-01,4.021951222005724080e-01,5.601631808312332872e-01,9.711415206625645391e-02
6.956646795889595003e-01,5.693386129058286560e-01,3.224257841483867404e-01,8.591086266377923053e-02,4.941621685319126378e-01,4.940864591361249225e-01,8.627557866037439960e-02,4.490124999790889859e-01,8.625597866292000759e-02,5.530871670971049259e-01,8.626243607147410231e-02,8.624795504027477078e-02,4.022325005715288171e-01,6.160205122752645396e-02,5.584636156288149689e-01,2.004953507175422089e-01
4.789765509307903901e-01,3.335285091299525773e-01,3.854085123354424880e-01,1.666666666666789531e-01,3.303301332237569277e-01,8.075420680932212658e-01,7.769863417959600727e-02,7.504030386402438246e-01,7.767053387159039701e-02,7.380496276021033530e-01,7.774357178206263430e-02,7.767084752094433053e-02,5.539838207034317730e-01,5.547953730833649760e-02,8.127123937849569657e-01,5.017697147899070620e-01
1.663932983957562839e-01,2.252779418832928371e-01,2.166317592582917284e-01,1.460483197084521123e-01,5.135475240237195038e-01,5.655650530985687485e-01,3.222657585396084823e-01,4.224104244592461477e-01,3.222502446162408551e-01,2.874214796003182748e-01,3.223566381222482402e-01,3.222474221032407549e-01,8.410316134615007932e-01,2.300947915750818640e-01,5.370496583733279650e-01,6.153276285496295239e-02
8.385286014111974218e-02,7.050918987198470655e-02,3.720174980069759774e-01,6.297250859106582332e-01,3.722681864210626301e-01,5.854150439340739531e-01,5.827055791565208809e-01,2.398226777589087533e-01,5.827105734712486607e-01,4.893519068657974924e-01,5.827904646001852429e-01,5.827132379941141194e-01,6.200923406918450453e-01,4.160442817329939591e-01,3.827329054926247309e-01,1.018888021179721881e-01
5.184691524753165526e-01,4.780572770116472414e-01,8.503248392595569305e-01,1.615120274914212395e-01,5.930861269800478119e-01,3.278711357460055709e-01,8.067048362970762054e-02,5.945183792803478973e-01,8.064722017366077189e-02,4.095296382035357174e-01,8.067864338767427590e-02,8.064867973154679626e-02,5.280984544503311007e-01,5.760014353685442151e-02,6.787900187835538279e-01,3.487522915859210260e-01
2.602133928935867480e-01,2.498537140640161025e-01,1.866628112516237059e-01,5.309278350515533873e-01,6.488133380673026807e-01,6.089311693548051796e-01,2.001658976396099021e-01,8.174123517037736875e-01,2.001284812486889830e-01,6.728971913239104596e-01,2.001574872191875243e-01,2.001249438085767884e-01,6.031562363938083315e-01,1.429218133080338848e-01,8.684567818506139236e-01,5.572799703493528378e-01
5.749598675586425900e-01,8.086180477298078317e-01,1.366583278620083219e-01,2.465637836259761961e-01,6.386729584075316879e-01,7.400242487732635599e-01,1.910786847521726839e-02,4.917373019580355553e-01,1.910072146667062681e-02,7.311168916471032508e-01,1.911375187916098881e-02,1.910103889072947703e-02,2.921477756480210797e-01,1.429086250927785740e-02,5.686608823664864865e-01,2.677694743452419535e-01
2.688789766759173139e-01,6.002673942360539083e-01,2.440034510328802086e-01,5.352235774404054958e-01,9.596831680871118486e-01,4.483254040593587231e-01,3.548532040001865784e-02,6.122531126942580837e-01,3.545358656057209096e-02,6.131453889482001429e-01,3.543560741642205747e-02,3.544969139552262005e-02,5.681293169069063786e-01,2.643644200354557799e-02,6.577159247778197049e-01,4.383925259993881607e-01
2.492734191760095919e-01,1.456992576555926344e-01,1.909584545131997879e-01,3.977663230240637837e-01,2.297130586390285778e-01,5.074886378781364726e-01,3.654187615968871872e-01,3.129787298528672324e-01,3.654202591861832050e-01,4.639957093044405623e-01,3.655236464238326155e-01,3.654220515512766054e-01,4.515011441272367421e-01,2.609038936927617347e-01,4.451055086393147509e-01,1.347850240784804754e-01
3.029979433464512484e-01,7.217670829073836725e-01,2.577256009558327454e-01,1.735397286431594743e-01,6.651366750142044815e-01,3.857632317071366668e-01,7.081363513644993446e-02,6.622330038140478159e-01,7.078961700259508993e-02,4.792400735292655645e-01,7.087121483284412882e-02,7.078519222567711267e-02,4.722863395453329449e-01,5.056070361684247144e-02,7.403126526137850938e-01,2.874885820096195199e-01
