6.640148995343448934e-01,2.221478430611055210e-01,8.131887516223275381e-02,7.914160674896875136e-02,1.158788426026457347e-01,2.027005043106413495e-01,7.607776838546069786e-01,6.799678356320688621e-01,8.483199840049526763e-01,1.318842613667167152e-01,7.220496894409934863e-02,7.786870815707525040e-02,1.158406010625725457e-01,4.421768707481987803e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.370895734070034511e-01,8.674633928268973282e-01,3.214991866064018655e-01,6.830023126526851840e-01,1.408450704225352179e-01,1.158994917316914786e-01,5.153846153846153300e-01,7.769236960721204177e-02,1.158395630431792445e-01,4.358974358951854811e-01,4.188595152737790706e-01,1.966896862546356761e-01,3.389757213838151539e-01,7.920314884729684479e-02,8.274102230137422853e-02,3.282463910091535375e-01,8.604205333935819322e-01,7.505098363669038264e-01,6.830023126526851840e-01,8.461406926585204324e-01,8.700778393866916982e-01,7.786179749547972317e-01,7.336771856878252507e-01,6.920690056255072165e-01,9.146679036961524734e-01,3.903706367683289907e-02
6.580409650414190681e-01,1.881651236843528141e-01,1.172312874082827444e-01,1.719198283615461786e-01,5.607357401377999206e-02,2.931918008784748508e-01,8.013524936601859050e-01,7.295445651064740300e-01,7.930876166936107197e-01,4.534498613291870761e-01,7.117381599378855284e-02,1.705606889024138262e-01,5.603761280322163557e-02,6.442176870746152417e-01,1.503477779057189878e-01,4.151984125249331692e-01,9.210851049018148329e-02,6.664713443870564635e-01,4.336672596752047526e-01,4.541096561071513715e-01,8.058279106367844946e-01,2.816901677091352557e-02,5.605268809506762373e-02,2.615384615384615530e-01,1.701495090148099631e-01,5.602403915440580529e-02,4.818181818183120413e-01,6.293859649122806044e-01,5.304079232182454806e-01,7.572917268508045918e-01,2.096804964254155301e-01,4.003829694135659784e-02,4.595381444140578253e-01,8.891012217301019760e-01,7.957171670566272059e-01,8.058279106367844946e-01,1.753110451249282886e-01,1.607630723333911549e-01,9.398076796297333280e-02,1.795534743476268069e-01,8.027814301855209500e-01,1.251243598839637539e-01,4.766858194256561737e-02
6.294730228606754130e-01,1.471515052411759283e-01,6.970504915995778816e-02,1.406370118026578631e-02,7.658174972753097054e-02,1.523914104441246309e-01,4.420962619862101040e-01,3.349456519011622113e-01,4.079669554245364260e-01,4.445861528126328066e-01,9.110539596273172294e-03,1.358590405866944018e-02,7.657513922918526839e-02,6.061224489794767578e-01,5.933654626206557037e-01,6.448598093261621589e-01,6.838470809807010165e-01,4.139847241259676514e-01,3.448348011642461963e-01,5.303680112140092273e-01,7.165564989011254937e-01,1.126760563380281716e-01,7.659818168802338956e-02,0.000000000000000000e+00,1.343669510624634356e-02,7.657426012925813708e-02,6.342657342657957997e-01,5.120614035087718285e-01,3.267898541529954404e-01,3.541665994458651490e-01,1.413266125793222194e-02,5.467941391162465387e-02,5.350381648230539966e-01,4.990438603534288475e-01,4.626105198691989884e-01,7.165564989011254937e-01,2.692301462518318367e-01,2.628126530397151273e-01,2.606197491873507577e-01,3.135738831615220157e-01,6.867081835269508439e-01,8.251353987664280520e-01,6.300295855943918721e-02
6.446940333998282258e-01,8.249230942185252491e-02,2.458205010991040829e-01,5.130412062927400818e-01,6.757434984226752261e-01,1.087115666178561924e-01,5.181740303716708684e-01,4.187828552877981281e-01,5.136617392539237770e-01,8.013363982374001326e-02,3.013756793478258866e-01,5.132011126256859068e-01,6.757255993912258951e-01,4.496598639454987278e-01,2.637774038526536358e-01,3.882334893398529663e-01,4.374845765827465871e-01,5.236986634229279236e-02,1.506214750721309725e-01,4.362919559066806841e-01,2.394703539763631817e-01,4.788732394366197465e-01,6.757105193027866941e-01,6.923076923076922906e-01,5.131801352221507795e-01,6.757248541457157032e-01,5.188811188811541797e-01,7.456139012386910903e-01,7.286373727838149073e-01,4.640624733020837223e-01,5.128022331110930754e-01,4.825038900123286845e-01,4.418976284746318761e-01,5.850859253629892009e-01,5.081577553009515302e-01,2.394703539763631817e-01,8.585996223253511417e-02,1.211937156883381994e-01,7.970752175520118277e-02,3.513747801895488188e-01,2.571204142608856102e-01,5.577539522319456822e-01,1.142888607940778234e-01
6.533089448390352327e-01,1.434986935385517415e-01,1.175596392892608727e-01,5.440577219718356616e-02,1.207916235581233538e-01,1.200382300305165018e-01,3.922230582668526644e-01,3.099557801443517668e-01,3.859576337263472823e-01,3.418759762335421004e-01,4.668090062111773103e-02,5.421786740036949048e-02,1.207962859139490308e-01,5.839002267549631142e-01,5.109684316003630933e-01,5.950666445760621759e-01,4.967118723153650106e-01,2.849618085710752258e-01,6.479973765019006460e-02,3.758256331500440250e-01,2.677705378147634541e-01,1.126760563380281716e-01,1.209105877299734566e-01,5.512820904071515787e-02,5.407879909851898148e-02,1.207970086224255946e-01,6.013986013987278056e-01,2.236842105263157077e-01,9.661275329794638544e-02,2.239582716590788891e-01,5.437183709534898490e-02,8.624443590220703948e-02,3.820325999700702191e-01,4.445505525140407421e-01,4.415364258634650874e-01,2.677704839205929943e-01,1.637178109364739731e-01,2.064675489301574518e-01,1.155506601472099937e-01,2.130586289868015015e-01,2.902662307589678470e-01,6.670719766507957615e-01,6.476165425297018829e-02
6.223966540265971625e-01,7.537892082355961490e-03,9.544388162265261544e-01,8.200057279811989730e-03,3.322778228462072159e-01,5.039043435822065931e-02,2.975486052409128668e-01,4.469971837727295672e-01,2.578351415714061901e-01,2.030864822680293891e-01,9.365295031055853245e-03,8.118344742944483272e-03,3.322787408780349949e-01,3.333333333331438553e-01,1.471375052421978469e-01,2.088248818262123385e-01,3.263871743396484226e-01,1.465766210147777249e-01,1.582186327425977312e-01,6.812881680864550926e-01,2.437087638871133777e-01,3.098591549295774961e-01,3.323072430331229232e-01,2.707692307692307621e-01,8.094212813908763238e-03,3.322797970973255799e-01,4.384615384616381562e-01,6.469298245614034659e-01,8.379522512915535959e-01,1.820311690991043285e-01,8.193429191099443898e-03,2.372427531268340439e-01,6.844575288787297929e-01,3.374758660223480256e-01,5.567641749032283816e-01,2.437087638871133777e-01,3.111943461598984384e-02,9.302938541539657047e-03,2.948219293244930261e-02,1.108247422680399552e-01,2.487903805603637331e-01,5.707969627876801066e-01,6.043512159969761655e-01
6.376013656218555425e-01,7.981625650249883630e-02,2.183279462456661490e-01,1.663275098857923684e-01,4.029998176500571017e-02,1.473889702294002291e-01,4.184276229329557673e-01,2.797259878468962846e-01,4.321938840774839363e-01,5.289667861816534922e-01,4.671729425465834251e-02,1.659331317998682387e-01,4.029282498879365598e-02,5.289115646256732362e-01,4.371321603393769073e-01,6.007353955195087192e-01,4.445129417475547906e-01,5.643232585238884269e-01,6.272076439999034747e-01,2.871026009698882664e-01,5.857617372203334227e-01,1.408450704225352144e-02,4.037511632901422121e-02,2.692307692307692180e-01,1.657879909851900369e-01,4.029180092410589165e-02,5.270979020980348650e-01,3.870612696597439673e-01,2.532717650410594157e-01,3.854166575604009992e-01,1.662633544863039159e-01,2.877387424781188002e-02,2.941918547695825392e-01,4.741872637951114466e-01,4.167233382031449995e-01,5.857617372203334227e-01,1.973797386486427219e-01,2.132943826518853836e-01,1.622219320478210935e-01,1.443298969072146498e-01,5.665006012607705088e-01,5.999226401188342273e-01,1.179725217275218452e-01
6.564577176821599913e-01,2.729352969431868003e-01,7.736730401956580516e-02,1.453450103756852574e-01,4.049980064647971945e-02,1.994468846595935929e-01,8.123415046491968550e-01,8.069327566327559875e-01,9.546006684746892734e-01,7.806422711520815128e-01,8.797554347826083698e-02,1.429965444220333559e-01,4.042656118212493294e-02,3.469387755101251969e-01,7.806313679927221472e-01,8.498544383588794160e-01,8.146321302534790254e-01,6.856909729961739863e-01,5.446179552537980806e-01,8.233604579053817041e-01,3.766004883997360331e-01,5.633802816901408578e-02,4.051828940806155577e-02,5.076923076923076650e-01,1.427479072762398715e-01,4.042224306209991902e-02,3.193473193497311513e-01,7.313596491228069318e-01,5.866050905433490836e-01,5.373263256279339206e-01,1.866615792433126142e-01,3.028504947114234874e-02,8.251170115787074266e-01,6.510515085369852351e-01,5.591434251128692967e-01,3.766004883997360331e-01,6.450131096956224219e-01,6.365368438574471321e-01,6.268466660054116124e-01,8.591065292096189410e-03,4.140059720046642688e-01,7.017059067876614264e-01,2.997852445074187383e-02
6.311899800700313534e-01,1.467282253586381091e-01,1.321302468401442942e-01,1.661365771795220159e-01,7.297190815719940826e-02,1.181063933625949858e-01,3.727809619016793086e-01,2.047562249703003268e-01,3.192184236238739814e-01,2.533649168239489602e-01,5.133928571428544169e-02,1.659582815667299815e-01,7.297349753865958744e-02,4.549319727890406284e-01,6.575709158910785224e-01,7.320361500732589510e-01,6.968249115234879110e-01,4.271503362953001925e-01,2.938162517885509195e-01,2.240160686033507709e-01,7.082783545441926343e-01,5.633802816901408578e-02,7.301882740353636547e-02,1.615384615384615474e-01,1.658886027044432776e-01,7.297578966713560988e-02,4.982517482518460383e-01,4.945174100106208837e-01,2.917628641867009431e-01,4.609374571591586811e-01,1.660173507912279245e-01,5.210081112635537443e-02,2.317326727621535909e-01,4.225620247893753234e-01,3.531612344284660310e-01,7.082783545441926343e-01,2.226704632782680049e-01,2.261743107928267937e-01,2.044857929187681167e-01,2.860824742268146537e-01,7.009320686759163976e-01,8.758428637934050354e-01,6.320259908154242379e-02
6.789414566498797043e-01,1.959944023395125967e-01,8.926064408421084673e-02,5.274264783467241813e-02,7.773563038418275506e-02,1.398243045388056771e-01,5.181740303716708684e-01,4.760177863463730397e-01,5.857149529333400828e-01,3.829149281278581562e-01,3.595690993788840106e-02,5.224109572504276322e-02,7.773029633806952110e-02,5.319727891154570898e-01,4.596040689840248938e-01,5.356212663513275629e-01,4.347718764169883898e-01,3.777062165741945643e-01,3.645675580483266620e-02,3.946506702122725141e-01,6.760265747835769723e-01,5.633802816901408578e-02,7.781516214474910875e-02,0.000000000000000000e+00,5.214705408886044502e-02,7.773284691254830903e-02,5.825174825175736260e-01,3.267542521158843805e-01,2.467282232123728658e-01,3.471352853087792401e-01,5.271507751626636207e-02,5.550388183359141608e-02,4.006704355279806506e-01,5.879541108986616749e-01,5.808973286026619665e-01,6.760265747835769723e-01,3.025729734606703025e-01,2.925717325185602791e-01,2.590191565193614709e-01,3.651202749140987081e-01,6.732224799175248187e-01,5.235989853470752742e-01,4.542960008849655090e-02
