1.318842613667167152e-01,1.365842306180660159e-01,8.442183094709106994e-01,7.763636859988296557e-01,6.805547823097040094e-01,7.663752892488493451e-01,6.569433955261031466e-01,1.477712967465138194e-01,8.918218251192816526e-02,4.733828064111696154e-02,5.897740178909975650e-02,7.774680206519657411e-02,6.695515342250197843e-01,7.652629457989101880e-02,1.000000000000000000e+00,1.408450704225352179e-01,7.635418345961619835e-02,4.081195543155202721e-01,7.777124153430770015e-02,7.861750508138645177e-01,6.368672017142642527e-01
1.846686901332456610e-01,2.075525800822475286e-01,4.005795685321640320e-01,6.654546197055664081e-01,7.013233870246513568e-01,3.587790456571167130e-01,6.468233504582779902e-01,2.354169363842983642e-01,1.312084149638191588e-01,3.346209887838424990e-02,3.409122385029760699e-02,4.464528336067474790e-02,7.387882595827590659e-01,4.367318154342125780e-02,2.589619948573719244e-01,2.253521126760563431e-01,4.352732548766713450e-02,8.226494958763099774e-01,4.478332352896829960e-02,8.654377057896855963e-01,2.075188765961907822e-01
2.428057167131013050e-01,2.101873282946800092e-01,1.854368026855755525e-01,4.609089886121826574e-01,4.335127369586402324e-01,4.853638235043093996e-01,6.170294913771279255e-01,2.706150738992619750e-02,2.617225039890517246e-01,1.479109484598954694e-02,2.809420765943197451e-01,2.519097030021844041e-02,3.981117230527144724e-01,2.449627241587770676e-02,3.911182195056588373e-01,1.971830985915493106e-01,2.432290827019190083e-02,6.997862400013334927e-01,2.513939796169761820e-02,4.691244309105799815e-01,1.262547367935167308e-01
4.534498613291870761e-01,6.662760213317034941e-01,4.240376878652619141e-01,1.900001797762498335e-01,7.792841287617031654e-01,0.000000000000000000e+00,6.510330811443244547e-01,1.247043466815069418e-01,1.247872080842729325e-01,4.661821015892371467e-02,7.087102204416788342e-02,1.706655528829217339e-01,7.073170731707318915e-01,1.693532137819866445e-01,1.503477779057189878e-01,2.816901677091352557e-02,1.689454699339025812e-01,6.132479032368385319e-01,2.084408042596195276e-01,8.138248141775230593e-01,1.169245100234080903e-01
4.445861528126328066e-01,4.136415383389568934e-01,3.379934039646484423e-01,3.318181081724831394e-01,6.757741945451480881e-01,6.794700135355022930e-01,6.227693765910496948e-01,9.686492988482769961e-02,7.766776323620143418e-02,3.278438548337941731e-03,9.200070592068210207e-02,1.257032437274197001e-02,3.729346010461735972e-01,1.214990932903492471e-02,5.933654626206557037e-01,1.126760563380281716e-01,1.200527970336939809e-02,4.989316564662085174e-01,1.260489413799525948e-02,4.377880324317668936e-01,1.897187736947414938e-01
2.305222078861409729e-01,2.505854515219998468e-01,4.422915025942022321e-02,3.281817453431954412e-01,3.502044613283534780e-01,3.527708104031606062e-01,7.779588036917076677e-01,1.349131871853425646e-01,4.984006834684297227e-02,4.336518586289866972e-02,6.514331258974806471e-02,5.803081692011957671e-02,6.294255530524679454e-01,5.518335684062058988e-02,4.735152505259498379e-01,1.971830985915493106e-01,5.479707399645317167e-02,4.391025927357852243e-01,7.178504809166827982e-01,5.815668019227913099e-01,3.664382155740524283e-01
4.549859318869828861e-01,6.023012358511580233e-01,4.223379765656102847e-01,1.481820072394457455e-01,6.749879566485654792e-01,1.000000000000000222e+00,6.205464854971085575e-01,7.822732420292946576e-02,1.379177918146163029e-01,1.573989359899706508e-02,1.135156958467673227e-01,7.637302362093789654e-02,1.990558615263573472e-01,7.469272617368516443e-02,7.067950314185709182e-01,1.408450704225352144e-02,7.425842334354326724e-02,2.756410436151643939e-01,7.655449467296171484e-02,2.313365784902925437e-01,2.706005700562664762e-01
2.030864822680293891e-01,1.460768340876646421e-01,1.572345367074041711e-01,1.172727012445160533e-01,2.852548950319326870e-01,4.325948488052857588e-01,6.157683683710315492e-01,2.097345000706379858e-03,9.548287900504578429e-01,3.456338314526870466e-03,8.379402268119535702e-01,6.697798935195953263e-03,2.383949645948073570e-01,6.674390489623371892e-03,1.471375052421978469e-01,3.098591549295774961e-01,6.655045945510140726e-03,6.303419214455310282e-01,6.656912580257356993e-03,2.820275863093169022e-01,5.165325910271884036e-03
1.999436184304676511e-01,3.252338497821380403e-01,1.764672612011857211e-01,2.345456244350194730e-01,3.516054240069639292e-01,4.784078227000336803e-01,6.461685498823832585e-01,1.199059314995146869e-01,7.579831954296076257e-02,6.604317034326191715e-02,7.387185734991798258e-02,9.358299534022407329e-02,7.458693941778127279e-01,9.212170058432400666e-02,6.784376228908007844e-01,8.450704225352113907e-02,9.186079316459760946e-02,6.282050387524342749e-01,1.144094001236859448e-01,8.036866801180242437e-01,4.433165348849401610e-01
5.289667861816534922e-01,5.640681148927214617e-01,6.115034414221542924e-01,1.527272388300673356e-01,5.685774089731587821e-01,4.608658663624143337e-01,6.308111556193130021e-01,5.115879309659804308e-02,2.250185458880865907e-01,2.953983260479151399e-02,1.677448670034085154e-01,1.650647638409437068e-01,3.509047033278416272e-01,1.647189200080596549e-01,4.371321603393769073e-01,1.408450704225352144e-02,1.645776237304530376e-01,3.771366463122651780e-01,1.649597015450674498e-01,4.138249041832628983e-01,1.340293830042136869e-01
