"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","transgenic_line","reporter_status","height","binary_neuron","firing_rate"
"73",0.00211193289691924,8.44034188034188,1.74097222222222,1.03208,5.29267,1.023784,-65.78125,-65.09375,-64.2562530517578,220.59136,0.00582000000000016,1.03152,5.29197,1.02324,14.6875009536743,13.2656259536743,21.3187507629395,98.9955067634583,0.0657196864485741,1.177052,-76.2125061035156,330,106.75,336,1.0312,5.29164,1.022984,-37.5937538146973,-41.4687519073486,-48.3437515258789,1.03212,5.29272,1.177052,-65.9062576293945,-65.1875019073486,-76.2125061035156,1.08527928622308,1.28540712480856,1.33184309755992,-88.90625,-74.5770797729492,"Pvalb-IRES-Cre","cre reporter positive",85.5750038146973,1,118.47861309138
"78",-0.00994617469183927,70.8661538461538,0.191501976284585,1.85868,10.91632,1.02778,-54.40625,-53.8125025431315,-63.4609384536743,116.209488,0.04966,1.85428,10.9127266666667,1.023425,28.3437519073486,32.9375,33.4453153610229,84.3750014901161,0.0581761337816715,1.152265,-75.8203144073486,290,247.333338419596,840,1.85388,10.91234,1.02309,-32.9687538146973,-33.6666679382324,-39.2421894073486,1.8617,10.9206533333333,1.152265,-55.8750038146973,-56.8958371480306,-75.8203144073486,4.32160351347516,4.27547002822287,2.56839546685967,-85.1250076293945,-75.4689025878906,"Htr3a-Cre_NO152","cre reporter positive",96.9062538146972,1,14.1111086989558
"84",0.0490471431928336,78.3515,0.249999987284294,1.1334,4.69984166666667,1.026725,-49.3125038146973,-51.6562512715658,-56.21875,109.64168,0.04684,1.128615,4.69554666666667,1.0235875,25.15625,38.78125,38.4531259536743,122.812502086163,0.0203067641705275,1.7471675,-80.3515625,230,91.9166666666667,959.999938964844,1.127945,4.69505666666667,1.02311375,-38.28125,-41.0625,-54.6250009536743,1.14623,4.735435,1.7471675,-52.8125,-59.1666666666667,-80.3515625,3.71727316392043,4.55697277296925,4.67807273497822,-93.90625,-80.4940795898438,"Scnn1a-Tg2-Cre","cre reporter positive",94.6718759536743,0,12.762997517597
"90",0.00309000052683838,14.2991304347826,0.385887210436096,1.03317,15.75947,1.0248925,-54.46875,-50.0729204813639,-56.3802121480306,81.808176,0.00815500000000013,1.032375,15.7576,1.02328916666667,16.6875019073486,3.79166698455811,17.6302089691162,82.5000405311584,0.0312513895332813,1.32689666666667,-69.9375025431315,390,368.416666666667,820,1.03208,15.7571916666667,1.02302333333333,-34.6875,-26.1354179382324,-43.4479192097982,1.033275,15.7609983333333,1.32689666666667,-54.6875038146973,-51.2708371480306,-69.9375025431315,1.40031676763597,1.12830995678485,1.59894055949684,-86.0625076293945,-69.6435470581055,"Pvalb-IRES-Cre","cre reporter positive",74.0104211171468,1,69.9343225492581
"97",0.0201171852254824,65.7785714285714,0.189066190313626,1.55956,4.35376,1.02612666666667,-52.6562538146973,-51.8437525431315,-55.1979192097982,197.458272,0.0560200000000002,1.55656,4.35069333333333,1.02359333333333,37.0625038146973,35.3750012715658,34.5937512715658,148.43761920929,0.0588746517896652,1.52446666666667,-79.187505086263,59.9999961853027,83.25,0,1.55598,4.35011333333333,1.02310666666667,-41.0312538146973,-40.2083333333333,-42.8750012715658,1.62666,4.39866666666667,1.52446666666667,-62.375,-56.9479192097982,-79.187505086263,3.68525685395123,3.60735600394698,3.70504751145086,-95.5000076293945,-78.72412109375,"Rorb-IRES2-Cre","cre reporter positive",89.791670481364,0,15.2025192746227
"104",0.00254494411824682,8.30088888888889,1.36487042435671,1.029525,12.5787966666667,1.0242,-65.15625,-57.1875038146973,-62.7812528610229,161.001792,0.00495500000000004,1.028965,12.5780283333333,1.02343375,25.5000019073486,14.2187503178914,16.2890629768372,105.156250298023,0.0280808564275503,1.698995,-75.1718769073486,370,288.958333333333,0,1.02868,12.577645,1.02316125,-34.71875,-29.4479185740153,-41.6015663146973,1.02955,12.5788466666667,1.698995,-65.28125,-57.2708358764648,-75.1718769073486,1.15719534015501,1.1058517755183,1.34655380539531,-100.468757629395,-74.0991973876953,"Pvalb-IRES-Cre","cre reporter positive",79.0703158378601,1,120.469026074851
"109",0.0306957107006016,71.0076923076923,0.300697674418605,1.14794,4.73448333333333,1.02438083333333,-50.71875,-51.0416679382324,-52.2656256357829,211.051296,0.036845,1.14686,4.73341666666667,1.0234,36.59375,38.0729179382324,38.9583346048991,211.87499165535,0.25926661491394,1.3634375,-71.3437512715658,90,92.8333333333333,720,1.14651,4.73305833333333,1.02307583333333,-42.4687538146973,-41.2083346048991,-45.421875,1.17504,4.75296166666667,1.3634375,-54.15625,-54.4062525431315,-71.3437512715658,2.20564036427941,2.14800327235213,2.15262037030336,-94.9062576293945,-70.3972854614258,"Sst-IRES-Cre","cre reporter positive",91.223960240682,1,14.0829812588019
"114",0.0246543952304564,73.405,0.173333345316877,1.42986,4.92011333333333,1.02652,-50.71875,-49.2291692097982,-53.6562538146973,117.547536,0.0704200000000001,1.42574,4.91628666666667,1.02348,35.34375,43.5937538146973,30.6562519073486,150.468826293945,0.0630087703466415,1.53612,-75.2500076293945,110,97.375,830,1.42524,4.91582666666667,1.02306,-43.9062538146973,-42.6250012715658,-41.71875,1.46778,4.95978666666667,1.53612,-58.4062538146973,-56.6250025431315,-75.2500076293945,4.76141683234494,5.42735702581539,3.90644355857511,-90.3125,-74.7002639770508,"Ctgf-T2A-dgCre","cre reporter positive",84.3125057220459,0,13.62305020094
"119",0.0135167677268518,56.1635294117647,0.223913043478261,1.25394,2.5405,1.024584,-48.5625,-50.2500025431315,-55.5375030517578,321.108416,0.0402200000000001,1.25092,2.53783333333333,1.022812,44.125,45.2916692097982,43.5625030517578,217.187687754631,0.0523097552359104,1.558484,-69.5125045776367,50,37.9583333333333,600,1.25048,2.53738666666667,1.02244,-33.6875038146973,-35.8437525431315,-44.6812515258789,1.27852,2.56206666666667,1.558484,-56.46875,-58.1562512715658,-69.5125045776367,3.80478953174667,3.96411148360654,4.17296804038893,-90.4687576293945,-70.7851715087891,"Cux2-CreERT2","cre reporter positive",99.1000061035156,0,17.805148830097
"125",0.0739083082788507,84.3431818181818,0.122235031174916,1.145775,4.269355,1.024991,-44.8125,-43.0312538146973,-51.2812515258789,153.991008,0.0398700000000001,1.143875,4.26749833333333,1.023265,47.125,46.5937512715658,51.8750022888184,250.468790531158,0.154492259025574,1.176302,-66.8750015258789,80,81.1666666666667,530,1.143395,4.26698166666667,1.022887,-35.3125,-28.7500019073486,-41.4687515258789,1.19079,4.30083666666667,1.176302,-50.25,-47.1875038146973,-66.8750015258789,2.92694392633472,2.73549533553113,3.0481075253885,-89.28125,-66.1167221069336,"Scnn1a-Tg3-Cre","cre reporter positive",103.156253814697,0,11.8563229231225
"132",0.0229875044412331,43.2695454545455,0.27609375,1.249415,4.02086166666667,1.025061,-48.8750038146973,-50.3437512715658,-51.2125015258789,159.014672,0.03684,1.247485,4.01928666666667,1.023392,20.2812519073486,29.3645846048991,20.9875007629395,180.625006556511,0.0429490320384502,1.352554,-78.8250061035156,50,74.9583333333333,670,1.24701,4.01883833333333,1.022978,-35.65625,-37.9166679382324,-44.8187507629395,1.349965,4.05570833333333,1.352554,-58.0937538146973,-54.2916666666667,-78.8250061035156,2.29730040648858,2.5753178393311,2.57040958273091,-100.968757629395,-78.754508972168,"Nr5a1-Cre","cre reporter positive",72.2000022888184,0,23.1109430315254
"138",0.209255162241887,54.2400000000001,0.0526760563380282,1.085835,7.506305,1.0250025,-46.03125,-46.5104166666667,-48.5703144073486,200.678192,0.035925,1.083655,7.50380166666667,1.0233175,37.0625,44.4583346048991,41.5078144073486,148.437365889549,0.046664297580719,1.54085,-77.4843769073486,150,162.125,900,1.08322,7.50336333333333,1.022955,-35.03125,-32.1145846048991,-43.828125,1.09986,7.51918666666667,1.54085,-50.09375,-51.7708346048991,-77.4843769073486,3.63082310287827,3.69068134078344,4.17585052515827,-96.375,-76.7660217285156,"Nr5a1-Cre","cre reporter positive",90.0781288146972,0,18.4365781710914
"146",0.0176063190668118,61.5173333333333,0.197579525314607,1.32958,3.64563333333333,1.026192,-54.3125,-53.5833346048991,-56.6062522888184,198.265632,0.05122,1.32576,3.64226,1.02354,28.3125,29.1979179382324,26.0875011444092,191.093742847443,0.131337389349937,1.312492,-76.1250045776367,50,65.5,800,1.3252,3.64167333333333,1.023036,-45.4062538146973,-44.6250025431315,-45.5375030517578,1.38632,3.68686666666667,1.312492,-62.5625038146973,-60.3958371480306,-76.1250061035156,4.07398239147955,3.95421498541882,3.49215807790001,-96.59375,-76.0379028320312,"Rorb-IRES2-Cre","cre reporter positive",82.6937534332276,0,16.2555810828385
"152",0.0614919915793786,92.6515,0.202884624368339,1.45727,3.770245,1.02461333333333,-42.9375038146973,-43.4687538146973,-50.9010454813639,227.508608,0.055515,1.45519,3.76856,1.02327083333333,40.6250038146973,42.7656269073486,42.2187519073486,197.343707084656,0.0717815309762955,1.44612583333333,-73.453130086263,90,68.7500019073486,575,1.454805,3.7681725,1.022955,-33.1875,-35.0312519073486,-45.2031275431315,1.48496,3.808815,1.44612583333333,-54.15625,-52.6718769073486,-73.453130086263,2.96768904852914,3.11076475756727,3.45025455964689,-91.03125,-72.4250030517578,"Cux2-CreERT2","cre reporter positive",93.1197973887125,0,10.7931334085255
"157",0.0699279651912769,115.305,0.134640519926756,1.21316,4.63536,1.02514666666667,-48.65625,-44.9270846048991,-51.1614621480306,202.380544,0.06006,1.2099,4.633,1.02341,41.3750038146973,44.6666666666667,41.1354185740153,190.937533974648,0.131219401955605,1.66091333333333,-76.4531288146973,59.9999961853027,90.2916641235352,750,1.20942,4.63253333333333,1.02302333333333,-40.34375,-37.5312538146973,-45.3541685740153,1.25534,4.6739,1.66091333333333,-58.8125038146973,-55.7083371480306,-76.453130086263,3.88147755440869,3.99300178272562,3.77511034654643,-98.25,-76.5436096191406,"Chrna2-Cre_OE25","cre reporter positive",92.2968807220459,1,8.67265079571571
"165",0.0168134899207553,117.521428571429,0.175363992064466,1.276875,14.490275,1.029535,-51.53125,-52.3125038146973,-66.5125045776367,86.305232,0.0697700000000001,1.272995,14.48495,1.023371,23.125,28.3958346048991,28.7312507629395,72.1874982118607,0.0210853274911642,1.385703,-77.5375030517578,310,336.625,1060,1.272535,14.4845016666667,1.023016,-34.71875,-34.7916666666667,-40.4437530517578,1.28338,14.4951933333333,1.385703,-54.9687538146973,-54.6770858764648,-77.5375030517578,3.38815811623948,4.08968804304455,2.6635729426358,-83.7812576293945,-76.1771469116211,"Htr3a-Cre_NO152","cre reporter positive",95.2437553405762,1,8.50908648878621
"171",0.00298085795325107,18.0475925925926,0.739814791547619,1.050525,8.93861666666667,1.02440125,-58.2812538146973,-54.1145846048991,-59.2578144073486,191.084912,0.015155,1.04958,8.93747166666667,1.02336875,11.0000009536743,9.40625063578288,15.6484379768372,113.749966025352,0.0562722645699978,1.70828625,-79.6484432220459,190,197.958333333333,0,1.049255,8.93704833333333,1.02308375,-35.3750038146973,-30.0625006357829,-44.5859413146973,1.050585,8.9389,1.70828625,-58.4375038146973,-54.3854179382324,-79.6484432220459,1.46933579140174,1.33701295802008,1.66232940196924,-100.71875,-79.1717681884766,"Pvalb-IRES-Cre","cre reporter positive",74.9062523841858,1,55.4090521973793
"178",0.194776278318071,143.756666666667,0.0336691217576919,1.28197,5.51915833333333,1.025369,-46.1250038146973,-46.2604192097982,-51.5937538146973,114.021752,0.0739050000000001,1.27858,5.51670833333333,1.023435,39.46875,42.5104179382324,43.1187515258789,127.812504768372,0.106968931853771,1.279397,-75.2312561035156,150,112.416669209798,1040,1.27816,5.51631666666667,1.023089,-38.4375,-37.9791679382324,-47.6250015258789,1.32517,5.56878666666667,1.279397,-55.7187538146973,-54.9583358764648,-75.2312561035156,3.81240136904405,3.81526438759158,3.7815717030159,-88.3437576293945,-74.2105255126953,"Cux2-CreERT2","cre reporter positive",94.7125053405762,0,6.95619913279383
"183",0.00117062146581198,21.5631818181818,0.602008955302252,1.19158,14.4204516666667,1.023832,-55.5312538146973,-55.7291692097982,-58.9250030517578,86.913328,0.03281,1.191,14.4198816666667,1.02331,11.0000009536743,17.3958339691162,20.5375011444092,63.2810592651367,0.136888489127159,1.160615,-76.2062561035156,330,334.958333333333,870,1.190745,14.4196283333333,1.023088,-32.0312538146973,-31.7291666666667,-42.6937507629395,1.191615,14.4212116666667,1.160615,-55.6875038146973,-55.9270858764648,-76.2062561035156,1.12619823915282,1.17029539539327,1.26135484163659,-92.4062576293945,-75.2600326538086,"Pvalb-IRES-Cre","cre reporter positive",79.462504196167,1,46.3753451801261
"188",0.000218586486882157,14.223768115942,0.8020833478592,1.03245,8.80981333333334,1.02355416666667,-64.03125,-56.5312512715658,-63.0260461171468,154.334944,0.0106600000000001,1.03167,8.80868666666667,1.02264833333333,22.125,7.72916714350383,22.2656262715658,156.874999403954,0.0633858293294907,1.4629325,-71.046880086263,150,194.749994913737,509.999969482422,1.031345,8.80825333333333,1.022355,-41.15625,-28.3958333333333,-45.536460240682,1.03254,8.80990333333333,1.4629325,-64.21875,-56.6354192097982,-71.046880086263,1.40168865713143,1.02624893434709,1.53325578536478,-99.96875,-70.5464935302734,"Pvalb-IRES-Cre","cre reporter positive",85.2916723887126,1,70.3048581675906
"194",0.0320279014470618,45.1109523809524,0.209302336128026,1.063195,6.684665,1.026102,-47.5625038146973,-48.6250038146973,-54.7187522888184,169.12584,0.0175150000000002,1.06079,6.6824,1.023705,20.3125019073486,30.3750019073486,16.7187507629395,151.562884449959,0.11200725287199,1.121797,-79.4312530517578,180,141.5,720,1.06016,6.68176,1.023187,-37.7812538146973,-35,-41.4875030517578,1.063195,6.7093,1.121797,-47.5625038146973,-51.1875038146973,-79.4312530517578,2.52499615406357,2.29200665122707,2.32978840262763,-97.6875076293945,-78.5200042724609,"Ntsr1-Cre_GN220","cre reporter positive",71.4375030517579,0,22.1675656846083
"200",0.0774982509294701,168.123,0.12,1.279825,4.17222,1.027125,-43.40625,-46.0312512715658,-49.3541679382324,136.608464,0.0984,1.27459,4.16814666666667,1.02358833333333,21.5625019073486,28.3541679382324,28.7708346048991,118.750378489494,0.0723411068320274,1.495545,-72.0520858764648,110,78.7083333333333,393.333333333333,1.27394,4.16753666666667,1.02308833333333,-34.59375,-37.2083346048991,-40.9270858764648,1.32694,4.2178,1.495545,-51.53125,-54.0520858764648,-72.0520858764648,4.51326297412701,4.38758525584252,4.17656173182403,-89.8750076293945,-71.7197418212891,"Rorb-IRES2-Cre","cre reporter positive",78.1250025431315,0,5.94802614752294
"206",0.0458341390824274,89.794,0.18978494552764,1.15932,2.02632666666667,1.02554,-47.3125,-46.5937512715658,-49.2343769073486,374.962944,0.02694,1.15614,2.02361333333333,1.023435,34.9062538146973,37.6979179382324,33.0000009536743,356.249958276749,0.0765689760446548,1.07468,-59.8906278610229,29.9999980926514,25.0833326975505,340,1.15562,2.02312,1.02303,-34.5000038146973,-34.7708333333333,-40.0625009536743,1.18402,2.05387333333333,1.07468,-54.9687538146973,-55.0104192097982,-59.8906288146973,3.43763381446239,3.38426287498174,3.41301858325889,-98.0625076293945,-59.0870780944824,"Rbp4-Cre_KL100","cre reporter positive",82.2343778610229,0,11.1366015546696
"212",-0.00941554688450593,72.2433333333334,0.160497578082811,1.6913,5.06384666666667,1.027488,-52.71875,-52.7916704813639,-58.3812515258789,253.627056,0.12866,1.68698,5.05978666666667,1.023452,16.15625,21.7708339691162,22.0375015258789,202.72321999073,0.0289534665644169,1.39562,-71.9812530517578,110,100.958333333333,590,1.68646,5.05931333333333,1.023108,-28.0937519073486,-30.708335240682,-35.0000007629395,1.69884,5.07193333333333,1.39562,-56.3437538146973,-57.7500025431315,-71.9812530517578,2.63410965572111,2.73866042436147,2.40931369637366,-92.9375076293945,-71.8275680541992,"Nkx2-1-CreERT2","cre reporter positive",80.4187530517578,1,13.8421076915978
"217",0.105556259557962,21.231,0.0530821917808219,1.093005,3.18561666666667,1.024675,-53.28125,-52.0833358764648,-54.4375038146973,354.898944,0.0190400000000002,1.091745,3.18425,1.02344625,17,16.0312503178914,17.4140625,291.875004768372,0.239930257201195,1.52288625,-69.0312519073486,50,54.0833320617676,310,1.09141,3.18388333333333,1.02314625,-38.28125,-36.8645871480306,-44.4687538146973,1.093015,3.18573833333333,1.52288625,-53.4062538146973,-52.2916666666667,-69.0312519073486,2.33900260581615,2.18901850501676,2.3958027661688,-99.4062576293945,-68.5587463378906,"Htr3a-Cre_NO152","cre reporter positive",71.8515663146973,1,47.1009373086524
"223",0.0295126625710214,11.2783333333334,1.40454545454545,1.03473,10.9059033333333,1.02401166666667,-61.4687538146973,-58.0937538146973,-63.8437512715658,191.82192,0.00744999999999996,1.03401,10.9050516666667,1.02330666666667,16.3750019073486,10.2500003178914,23.9375006357829,138.794541358948,0.0800789520144463,1.39695833333333,-76.2291692097982,270,247.124994913737,489.999969482422,1.0337,10.9046816666667,1.02301333333333,-35.03125,-30.4791685740153,-47.9375,1.034825,10.9059266666667,1.39695833333333,-61.6250038146973,-58.1770846048991,-76.2291717529297,1.1854364032631,1.05481921011328,1.33600664421107,-101.125,-75.6486053466797,"Pvalb-IRES-Cre","cre reporter positive",87.7812519073487,1,88.6655829762075
"229",0.0116282761168692,95.6244444444444,0.154140380759147,1.231895,3.23557833333333,1.025501,-46.9375038146973,-48.8750012715658,-51.3312522888184,150.04936,0.07504,1.2292,3.23248666666667,1.023336,46.34375,45.5729166666667,47.6000015258789,193.28136742115,0.0975460112094879,1.480013,-66.9625045776367,50,55.3333346048991,296,1.22882,3.23208666666667,1.022992,-36.75,-37.8958358764648,-44.6125022888184,1.270865,3.273265,1.480013,-57.0000038146973,-57.3541704813639,-66.9625045776367,3.97113152850043,4.27798314737231,3.84556386043839,-87.0937576293945,-65.6994934082031,"Rorb-IRES2-Cre","cre reporter positive",98.9312538146973,0,10.4575770955823
"234",0.0921209855272491,113.670625,0.124170617715375,1.147385,2.14802,1.0254,-43.0312538146973,-44.1875,-46.8750038146973,253.899536,0.0458700000000001,1.14374,2.144635,1.02323,31.0000019073486,39.5,35.25,331.250011920929,0.142237156629562,1.18117,-61,30.0000019073486,28.125,509.999969482422,1.14305,2.143995,1.022695,-34.3437538146973,-37.3125,-42.1875,1.19788,2.215035,1.18117,-50.34375,-52.875,-61.0000038146973,2.85344748318012,2.9634292558646,3.12193365557431,-101.84375,-61.3951797485352,"Rorb-IRES2-Cre","cre reporter positive",82.1250038146973,0,8.79734759969869
"240",0.206937365478637,123.719,0.129289952398979,1.121995,5.02867,1.02497916666667,-46.7187538146973,-47.1250012715658,-47.5260429382324,215.525728,0.0456400000000001,1.120075,5.026265,1.023435,40.7187538146973,42.5729166666667,35.5677108764648,180.468752980232,0.16572593152523,1.579935,-77.8750025431315,90,100.125,989.999938964844,1.11966,5.02579666666667,1.02304666666667,-39.8125,-37.2604192097982,-42.9062519073486,1.18822,5.06657,1.579935,-56.0937538146973,-57.5208371480306,-77.8750025431315,3.54815885301309,3.18176261433339,3.31092767029601,-98.1875076293945,-77.5682601928711,"Rbp4-Cre_KL100","cre reporter positive",83.0937538146972,0,8.08283287126472
"246",0.0215097192162596,60.3490625,0.267892656066724,1.091885,5.33528166666667,1.02448875,-64.8750076293945,-60.6666704813639,-64.1875028610229,219.979024,0.016975,1.09096,5.33430333333333,1.0233875,23.125,26.3437512715658,23.1015634536743,186.718642711639,0.127457618713379,1.41012625,-77.0156307220459,100,107.833330790202,430.000030517578,1.090615,5.33394833333333,1.02305375,-48.90625,-44.9791692097982,-49.1171903610229,1.09194,5.335415,1.41012625,-64.96875,-60.8437512715658,-77.0156326293945,1.72287060283538,1.78926610088576,1.82917491977863,-96.9375076293945,-76.3768463134766,"Sst-IRES-Cre","cre reporter positive",87.2890663146972,1,16.570265693854
"251",0.0314171806016772,80.3122727272727,0.149529071575169,1.09785,8.14928,1.025195,-44.3750038146973,-44.1666692097982,-52.8250030517578,134.68496,0.046135,1.095845,8.14774666666667,1.02345,30.0937519073486,33.1145839691162,24.7562515258789,146.09383046627,0.0842964947223663,1.103703,-73.5625045776367,190,178.208333333333,144,1.095375,8.14725333333333,1.023049,-32.2500038146973,-30.9687525431315,-39.7375007629395,1.110815,8.171265,1.103703,-45.53125,-48.0416692097982,-73.5625045776367,2.35459221302417,2.14182345791176,2.21985885675585,-89.21875,-73.2192153930664,"Ntsr1-Cre_GN220","cre reporter positive",77.5812545776367,0,12.4513971033523
"258",0.00857220641801484,59.995,0.206250010984284,1.12592,4.03784,1.02512,-50.4687538146973,-52.0937512715658,-54.3984394073486,199.163616,0.0383200000000001,1.12408,4.03606666666667,1.023475,36.75,37.3750012715658,35.2343769073486,128.786131739616,0.103579640388489,1.245045,-75.0078182220459,110,75.375,810,1.12364,4.03561333333333,1.023085,-41.09375,-43.3958346048991,-50.1015653610229,1.16458,4.08946666666667,1.245045,-59.1250038146973,-57.8958371480306,-75.0078182220459,2.95575700219302,3.03412282049745,3.17560412492664,-86.5625076293945,-74.2342147827148,"Rbp4-Cre_KL100","cre reporter positive",89.6328163146972,0,16.6680556713059
